channel,process,systematic,bin,sum_w,sum_ww
signalregion,single_atop_t_chan,nominal,8,59.17038083253042,2.0680058876944383
signalregion,single_atop_t_chan,nominal,9,50.362976243163814,1.7601869368976286
signalregion,single_atop_t_chan,nominal,10,45.95927394848051,1.606277461499224
signalregion,single_atop_t_chan,nominal,11,41.101221417044165,1.4364884370517774
signalregion,single_atop_t_chan,nominal,12,33.726767574360224,1.1787511409480997
signalregion,single_atop_t_chan,nominal,13,27.01636407769995,0.944222416531483
signalregion,single_atop_t_chan,nominal,14,25.16401311247602,0.8794827165623127
signalregion,single_atop_t_chan,nominal,15,21.494261200239936,0.7512248203969755
signalregion,single_atop_t_chan,nominal,16,16.985708850921313,0.5936508336795611
signalregion,single_atop_t_chan,nominal,17,13.700407139014724,0.47882947901725914
signalregion,single_atop_t_chan,nominal,18,12.966456756567505,0.4531778997841917
signalregion,single_atop_t_chan,nominal,19,10.205405317837497,0.35667910171693795
signalregion,single_atop_t_chan,nominal,20,0.0,0.0
signalregion,single_top_tW,jesDown,0,4.615761088384624,0.35508750708409353
signalregion,single_top_tW,jesDown,1,28.233071990619283,2.1719519183310387
signalregion,single_top_tW,jesDown,2,86.31473235279248,6.640136382472549
signalregion,single_top_tW,jesDown,3,162.24400225671954,12.481325874005886
signalregion,single_top_tW,jesDown,4,233.55751107226197,17.96742785845513
signalregion,single_top_tW,jesDown,5,261.0982188996236,20.086116650723557
signalregion,single_top_tW,jesDown,6,249.86653358455433,19.222070383485594
signalregion,single_top_tW,jesDown,7,220.17180391594658,16.93767408791126
signalregion,single_top_tW,jesDown,8,188.63076981198498,14.511242789503289
signalregion,single_top_tW,jesDown,9,166.55204593921187,12.812740880617707
signalregion,single_top_tW,jesDown,10,141.2422893045695,10.865677716773261
signalregion,single_top_tW,jesDown,11,115.16323915519638,8.859433301748133
signalregion,single_top_tW,jesDown,12,100.39280367236557,7.723153279079034
signalregion,single_top_tW,jesDown,13,80.852748398204,6.219949499089704
signalregion,single_top_tW,jesDown,14,66.23617161831936,5.095505726656742
signalregion,single_top_tW,jesDown,15,59.00481257985011,4.539201965558329
signalregion,single_top_tW,jesDown,16,44.46516515143855,3.420676318243434
signalregion,single_top_tW,jesDown,17,41.541849795461616,3.1957875637568414
signalregion,single_top_tW,jesDown,18,34.69513751435776,2.6690744282487695
signalregion,single_top_tW,jesDown,19,30.002447074500058,2.3080687960466078
signalregion,single_top_tW,jesDown,20,0.0,0.0
signalregion,single_top_tW,jesUp,0,3.231032761869237,0.24856125495886544
signalregion,single_top_tW,jesUp,1,23.540381550761584,1.810946286128877
signalregion,single_top_tW,jesUp,2,72.23666103321936,5.557119485866063
signalregion,single_top_tW,jesUp,3,144.39639271496566,11.108320846614058
signalregion,single_top_tW,jesUp,4,212.632727471585,16.357697826340573
signalregion,single_top_tW,jesUp,5,259.7904199245813,19.985508523716398
signalregion,single_top_tW,jesUp,6,246.09699536237355,18.93208225270025
signalregion,single_top_tW,jesUp,7,227.01851619705045,17.464387223419333
signalregion,single_top_tW,jesUp,8,191.63101451943498,14.74204966910795
signalregion,single_top_tW,jesUp,9,168.55220907751186,12.966612133687482
signalregion,single_top_tW,jesUp,10,145.39647428411567,11.185256473148945
signalregion,single_top_tW,jesUp,11,123.16389170839639,9.474918314027228
signalregion,single_top_tW,jesUp,12,103.46997773128867,7.959878283801763
signalregion,single_top_tW,jesUp,13,86.62244975868478,6.663808882944822
signalregion,single_top_tW,jesUp,14,71.08272076112321,5.46834760909504
signalregion,single_top_tW,jesUp,15,60.62032896078473,4.663482593037761
signalregion,single_top_tW,jesUp,16,50.00407845750009,3.8467813267443463
signalregion,single_top_tW,jesUp,17,41.77263784988085,3.213541939111046
signalregion,single_top_tW,jesUp,18,36.46451259823853,2.8051913059643385
signalregion,single_top_tW,jesUp,19,33.46426789078853,2.574384426359678
signalregion,single_top_tW,jesUp,20,0.0,0.0
signalregion,single_top_tW,nominal,0,3.8464675736538534,0.29590625590341124
signalregion,single_top_tW,nominal,1,25.694403392007743,1.976653789434787
signalregion,single_top_tW,nominal,2,79.00644396285016,6.077914496256067
signalregion,single_top_tW,nominal,3,153.85870294615415,11.83625023613645
signalregion,single_top_tW,nominal,4,222.7874018660312,17.13889034192558
signalregion,single_top_tW,nominal,5,257.94411548922744,19.84347352088276
signalregion,single_top_tW,nominal,6,249.55881617866203,19.19839788301332
signalregion,single_top_tW,nominal,7,224.01827148960044,17.233580343814673
signalregion,single_top_tW,nominal,8,192.631096088585,14.818985295642836
signalregion,single_top_tW,nominal,9,166.16739918184646,12.783150255027365
signalregion,single_top_tW,nominal,10,141.9346534678272,10.918940842835875
signalregion,single_top_tW,nominal,11,119.54821218916177,9.196766433478022
signalregion,single_top_tW,nominal,12,103.31611902834251,7.948042033565626
signalregion,single_top_tW,nominal,13,83.39141699681555,6.415247627985956
signalregion,single_top_tW,nominal,14,66.46695967273858,5.113260102010947
signalregion,single_top_tW,nominal,15,62.38970404466551,4.79959947075333
signalregion,single_top_tW,nominal,16,46.6191869926847,3.586383821549344
signalregion,single_top_tW,nominal,17,41.541849795461616,3.1957875637568414
signalregion,single_top_tW,nominal,18,36.54144194971161,2.8111094310824067
signalregion,single_top_tW,nominal,19,30.002447074500058,2.3080687960466078
signalregion,single_top_tW,nominal,20,0.0,0.0
signalregion,single_top_t_chan,jesDown,0,2.010401470491458,0.010664153225736722
signalregion,single_top_t_chan,jesDown,1,10.937857076921865,0.05801974657379715
signalregion,single_top_t_chan,jesDown,2,28.83520420472709,0.15295603412956418
signalregion,single_top_t_chan,jesDown,3,50.732136316043025,0.26910807770698153
signalregion,single_top_t_chan,jesDown,4,70.12534944563873,0.37197917056527563
signalregion,single_top_t_chan,jesDown,5,81.23825467170629,0.4309274581851132
signalregion,single_top_t_chan,jesDown,6,81.6838317786226,0.43329101721139784
signalregion,single_top_t_chan,jesDown,7,77.18562479451506,0.4094303260889051
signalregion,single_top_t_chan,jesDown,8,69.77525314734734,0.37012208847319483
signalregion,single_top_t_chan,jesDown,9,60.932669370805755,0.3232166968444267
signalregion,single_top_t_chan,jesDown,10,52.65236146727761,0.2792938916059702
signalregion,single_top_t_chan,jesDown,11,45.84670160806774,0.24319334124021766
signalregion,single_top_t_chan,jesDown,12,39.12591357874669,0.2075429925937574
signalregion,single_top_t_chan,jesDown,13,33.328106699466574,0.17678858764460112
signalregion,single_top_t_chan,jesDown,14,28.723809927998012,0.152365144372993
signalregion,single_top_t_chan,jesDown,15,24.84092371058443,0.13176841571536957
signalregion,single_top_t_chan,jesDown,16,21.48318194060793,0.11395731019586734
signalregion,single_top_t_chan,jesDown,17,18.71423849048513,0.09926947910395556
signalregion,single_top_t_chan,jesDown,18,15.881641167945714,0.08424399672257453
signalregion,single_top_t_chan,jesDown,19,13.351399739385226,0.07082235796617237
signalregion,single_top_t_chan,jesDown,20,0.0,0.0
signalregion,single_top_t_chan,jesUp,0,1.4056896825336054,0.007456465975778975
signalregion,single_top_t_chan,jesUp,1,8.895628670222099,0.04718676770332581
signalregion,single_top_t_chan,jesUp,2,24.84092371058443,0.13176841571536957
signalregion,single_top_t_chan,jesUp,3,45.18364043706132,0.23967614030824644
signalregion,single_top_t_chan,jesUp,4,63.956228310595016,0.33925513309421546
signalregion,single_top_t_chan,jesUp,5,77.72137822068825,0.41227222444193784
signalregion,single_top_t_chan,jesUp,6,80.06065803199888,0.4246809093299323
signalregion,single_top_t_chan,jesUp,7,76.7453521769668,0.40709490467007625
signalregion,single_top_t_chan,jesUp,8,70.68762531865217,0.3749617569555872
signalregion,single_top_t_chan,jesUp,9,62.76802269215152,0.33295230902412304
signalregion,single_top_t_chan,jesUp,10,54.13761849033199,0.2871724216935857
signalregion,single_top_t_chan,jesUp,11,47.32134965238601,0.2510155961129216
signalregion,single_top_t_chan,jesUp,12,41.05144321934933,0.21775694410020183
signalregion,single_top_t_chan,jesUp,13,35.27485429754142,0.18711508958086862
signalregion,single_top_t_chan,jesUp,14,30.10828165305941,0.1597090599189489
signalregion,single_top_t_chan,jesUp,15,26.57549173393722,0.14096941335340626
signalregion,single_top_t_chan,jesUp,16,22.220505962767067,0.11786843763221934
signalregion,single_top_t_chan,jesUp,17,19.928966555768888,0.10571299121132682
signalregion,single_top_t_chan,jesUp,18,17.027410871444804,0.09032171993302078
signalregion,single_top_t_chan,jesUp,19,13.88184867619036,0.07363611871174934
signalregion,single_top_t_chan,jesUp,20,0.0,0.0
signalregion,single_top_t_chan,nominal,0,1.6496961934639671,0.008750795918744381
signalregion,single_top_t_chan,nominal,1,9.80800084152693,0.0520264361857182
signalregion,single_top_t_chan,nominal,2,26.96802394717302,0.14305159630513323
signalregion,single_top_t_chan,nominal,3,47.84118961045505,0.2537730816435871
signalregion,single_top_t_chan,nominal,4,67.0964860164814,0.3559125967080311
signalregion,single_top_t_chan,nominal,5,79.3286384992078,0.42079791950103607
signalregion,single_top_t_chan,nominal,6,80.90407184151906,0.4291547889153997
signalregion,single_top_t_chan,nominal,7,76.90448685800834,0.40793903289374933
signalregion,single_top_t_chan,nominal,8,70.4542277864579,0.37372370222753337
signalregion,single_top_t_chan,nominal,9,61.79730113779812,0.3278031268597172
signalregion,single_top_t_chan,nominal,10,53.63369200036711,0.2844993489852876
signalregion,single_top_t_chan,nominal,11,46.29227871498405,0.24555690026650231
signalregion,single_top_t_chan,nominal,12,40.23455185666942,0.2134237525520133
signalregion,single_top_t_chan,nominal,13,34.52692129664618,0.18314768692960506
signalregion,single_top_t_chan,nominal,14,29.243649886067043,0.15512262990365844
signalregion,single_top_t_chan,nominal,15,26.129914627020906,0.1386058543271216
signalregion,single_top_t_chan,nominal,16,21.530922344920395,0.11421054866296927
signalregion,single_top_t_chan,nominal,17,19.21816498045001,0.10194255181225367
signalregion,single_top_t_chan,nominal,18,16.592442743264595,0.08801443612164767
signalregion,single_top_t_chan,nominal,19,13.531752377898972,0.07177903661966854
signalregion,single_top_t_chan,nominal,20,0.0,0.0
signalregion,ttbar,jesDown,0,129.4690657926661,2.5859671393436745
signalregion,ttbar,jesDown,1,876.8423308080903,17.5137237607509
signalregion,ttbar,jesDown,2,2699.755591936363,53.923917673021776
signalregion,ttbar,jesDown,3,5434.864507916696,108.55396953867519
signalregion,ttbar,jesDown,4,8391.820525680298,167.61511319956006
signalregion,ttbar,jesDown,5,9853.290989125127,196.80598262038336
signalregion,ttbar,jesDown,6,8979.344834580526,179.35010601100623
signalregion,ttbar,jesDown,7,7497.061849297382,149.7435349920348
signalregion,ttbar,jesDown,8,6121.038572440185,122.25935600967374
signalregion,ttbar,jesDown,9,4919.624763827278,98.26276183634421
signalregion,ttbar,jesDown,10,3929.6917433372873,78.49020655091513
signalregion,ttbar,jesDown,11,3106.079134889187,62.03967353782714
signalregion,ttbar,jesDown,12,2509.2271410575845,50.11837300437023
signalregion,ttbar,jesDown,13,1996.9834413786714,39.88700718277074
signalregion,ttbar,jesDown,14,1608.2167186714125,32.121924739051934
signalregion,ttbar,jesDown,15,1292.0940861042222,25.807808430136117
signalregion,ttbar,jesDown,16,1060.2002487310576,21.176046861518397
signalregion,ttbar,jesDown,17,862.0218977907873,17.21770592406577
signalregion,ttbar,jesDown,18,714.6564600526987,14.274283283819297
signalregion,ttbar,jesDown,19,597.3313609372835,11.930875234373948
signalregion,ttbar,jesDown,20,0.0,0.0
signalregion,ttbar,jesUp,0,96.95199712397427,1.9364832604711812
signalregion,ttbar,jesUp,1,703.3314121809859,14.048080974654246
signalregion,ttbar,jesUp,2,2278.6515632250425,45.512941863274364
signalregion,ttbar,jesUp,3,4776.05431567583,95.39513891169096
signalregion,ttbar,jesUp,4,7654.094523666703,152.88004743410823
signalregion,ttbar,jesUp,5,9550.011400264306,190.74838850686987
signalregion,ttbar,jesUp,6,9077.29551317467,181.30653656505459
signalregion,ttbar,jesUp,7,7719.548107221558,154.18739305515564
signalregion,ttbar,jesUp,8,6367.5930537954255,127.18394384800425
signalregion,ttbar,jesUp,9,5160.287024508523,103.06966064256943
signalregion,ttbar,jesUp,10,4167.4977750138505,83.24005609750968
signalregion,ttbar,jesUp,11,3317.4600548650874,66.26171769636989
signalregion,ttbar,jesUp,12,2656.7124205720934,53.06418931984596
signalregion,ttbar,jesUp,13,2152.837671613194,42.999981818423116
signalregion,ttbar,jesUp,14,1730.535225137671,34.56506925638311
signalregion,ttbar,jesUp,15,1389.5853712220876,27.75506322913897
signalregion,ttbar,jesUp,16,1144.2892285192595,22.855608980715694
signalregion,ttbar,jesUp,17,931.7897852967704,18.611223853366518
signalregion,ttbar,jesUp,18,771.2417521524553,15.404496937901467
signalregion,ttbar,jesUp,19,640.5143477073767,12.793396208650565
signalregion,ttbar,jesUp,20,0.0,0.0
signalregion,ttbar,nominal,0,112.21184998815151,2.241277906330263
signalregion,ttbar,nominal,1,784.4243475586818,15.667801213120045
signalregion,ttbar,nominal,2,2476.6900987594895,49.468490179626194
signalregion,ttbar,nominal,3,5103.382154338313,101.93306385454257
signalregion,ttbar,nominal,4,8018.133893172586,160.15123488885644
signalregion,ttbar,nominal,5,9717.170704741136,194.08716650581576
signalregion,ttbar,nominal,6,9034.531972622046,180.45239345408038
signalregion,ttbar,nominal,7,7614.5667110774275,152.09053355432405
signalregion,ttbar,nominal,8,6243.996235047352,124.71526679489429
signalregion,ttbar,nominal,9,5043.281503463562,100.73263572706878
signalregion,ttbar,nominal,10,4048.6147328049724,80.86553027008395
signalregion,ttbar,nominal,11,3214.995336025782,64.21512537535276
signalregion,ttbar,nominal,12,2581.5516531271996,51.56295600522852
signalregion,ttbar,nominal,13,2076.718169956938,41.479599101971594
signalregion,ttbar,nominal,14,1664.4624590713117,33.24535631331787
signalregion,ttbar,nominal,15,1344.1653379588167,26.847860317249502
signalregion,ttbar,nominal,16,1098.8891688853919,21.948805014697772
signalregion,ttbar,nominal,17,893.8798366891677,17.85402458917733
signalregion,ttbar,nominal,18,742.2999631469673,14.826424370035225
signalregion,ttbar,nominal,19,620.3809292687764,12.391258770134918
signalregion,ttbar,nominal,20,0.0,0.0
signalregion,wjets,jesDown,0,21.944655439658757,16.052263412178153
signalregion,wjets,jesDown,1,81.1952251267374,59.39337462505917
signalregion,wjets,jesDown,2,184.33510569313356,134.83901266229648
signalregion,wjets,jesDown,3,266.9933078491815,195.30253818150086
signalregion,wjets,jesDown,4,321.12345793367314,234.89812126487365
signalregion,wjets,jesDown,5,389.8833783112706,285.19521328969853
signalregion,wjets,jesDown,6,371.59616544488824,271.8183271128834
signalregion,wjets,jesDown,7,356.23490663712715,260.5817427243587
signalregion,wjets,jesDown,8,294.7898714060826,215.63540517025987
signalregion,wjets,jesDown,9,296.9843369500485,217.2406315114777
signalregion,wjets,jesDown,10,235.539301719004,172.29429395737884
signalregion,wjets,jesDown,11,228.22441657245105,166.9435394866528
signalregion,wjets,jesDown,12,201.89083004486056,147.680823392039
signalregion,wjets,jesDown,13,169.7053354000277,124.13750372084439
signalregion,wjets,jesDown,14,141.90877184312663,103.8046367320854
signalregion,wjets,jesDown,15,111.18625422760437,81.33146795503598
signalregion,wjets,jesDown,16,100.21392650777499,73.3053362489469
signalregion,wjets,jesDown,17,95.09350690518794,69.55980811943867
signalregion,wjets,jesDown,18,76.80629403880565,56.18292194262354
signalregion,wjets,jesDown,19,54.861638599146886,40.13065853044539
signalregion,wjets,jesDown,20,0.0,0.0
signalregion,wjets,jesUp,0,15.361258807761129,11.236584388524708
signalregion,wjets,jesUp,1,70.22289740690802,51.36724291897009
signalregion,wjets,jesUp,2,159.46449619485364,116.64644746182792
signalregion,wjets,jesUp,3,250.9005605267651,183.53087834590355
signalregion,wjets,jesUp,4,308.6881531845332,225.80183866463938
signalregion,wjets,jesUp,5,364.28128029833533,266.46757264215734
signalregion,wjets,jesUp,6,358.429372181093,262.18696906557653
signalregion,wjets,jesUp,7,353.30895257850597,258.44144093606826
signalregion,wjets,jesUp,8,305.762199125912,223.66153687634895
signalregion,wjets,jesUp,9,299.9102910086697,219.3809332997681
signalregion,wjets,jesUp,10,247.24311795348865,180.85550111054053
signalregion,wjets,jesUp,11,241.3912098362463,176.5748975339597
signalregion,wjets,jesUp,12,191.64999083968647,140.18976713302254
signalregion,wjets,jesUp,13,182.87212866382296,133.76886176815128
signalregion,wjets,jesUp,14,158.00151916554304,115.5762965676827
signalregion,wjets,jesUp,15,111.18625422760437,81.33146795503598
signalregion,wjets,jesUp,16,103.87136908105144,75.98071348430993
signalregion,wjets,jesUp,17,101.67690353708556,74.37548714309212
signalregion,wjets,jesUp,18,85.58415621466915,62.6038273074948
signalregion,wjets,jesUp,19,62.17652374569981,45.48141300117143
signalregion,wjets,jesUp,20,0.0,0.0
signalregion,wjets,nominal,0,19.75018989569288,14.447037070960338
signalregion,wjets,nominal,1,69.49140889225272,50.832167471897485
signalregion,wjets,nominal,2,174.82575500261476,127.88303185035262
signalregion,wjets,nominal,3,258.94693418797334,189.41670826370222
signalregion,wjets,nominal,4,323.317923477639,236.50334760609147
signalregion,wjets,nominal,5,371.59616544488824,271.8183271128834
signalregion,wjets,nominal,6,362.08681475436947,264.8623463009395
signalregion,wjets,nominal,7,362.81830326902474,265.39742174801216
signalregion,wjets,nominal,8,298.4473139793591,218.3107824056229
signalregion,wjets,nominal,9,280.1601011129768,204.93389622880775
signalregion,wjets,nominal,10,257.48395715866275,188.346557369557
signalregion,wjets,nominal,11,227.49292805779578,166.4084640395802
signalregion,wjets,nominal,12,198.96487598623938,145.5405216037486
signalregion,wjets,nominal,13,177.7517090612359,130.02333363864304
signalregion,wjets,nominal,14,153.6125880776113,112.36584388524707
signalregion,wjets,nominal,15,103.87136908105144,75.98071348430993
signalregion,wjets,nominal,16,104.60285759570674,76.51578893138253
signalregion,wjets,nominal,17,103.13988056639616,75.44563803723732
signalregion,wjets,nominal,18,79.73224809742682,58.32322373091396
signalregion,wjets,nominal,19,60.713546716389224,44.411262107026225
signalregion,wjets,nominal,20,0.0,0.0
